"date","serial_number","model","capacity_bytes","failure","smart_1_normalized","smart_1_raw","smart_2_normalized","smart_2_raw","smart_3_normalized","smart_3_raw","smart_4_normalized","smart_4_raw","smart_5_normalized","smart_5_raw","smart_7_normalized","smart_7_raw","smart_8_normalized","smart_8_raw","smart_9_normalized","smart_9_raw","smart_10_normalized","smart_10_raw","smart_11_normalized","smart_11_raw","smart_12_normalized","smart_12_raw","smart_13_normalized","smart_13_raw","smart_15_normalized","smart_15_raw","smart_22_normalized","smart_22_raw","smart_183_normalized","smart_183_raw","smart_184_normalized","smart_184_raw","smart_187_normalized","smart_187_raw","smart_188_normalized","smart_188_raw","smart_189_normalized","smart_189_raw","smart_190_normalized","smart_190_raw","smart_191_normalized","smart_191_raw","smart_192_normalized","smart_192_raw","smart_193_normalized","smart_193_raw","smart_194_normalized","smart_194_raw","smart_195_normalized","smart_195_raw","smart_196_normalized","smart_196_raw","smart_197_normalized","smart_197_raw","smart_198_normalized","smart_198_raw","smart_199_normalized","smart_199_raw","smart_200_normalized","smart_200_raw","smart_201_normalized","smart_201_raw","smart_220_normalized","smart_220_raw","smart_222_normalized","smart_222_raw","smart_223_normalized","smart_223_raw","smart_224_normalized","smart_224_raw","smart_225_normalized","smart_225_raw","smart_226_normalized","smart_226_raw","smart_240_normalized","smart_240_raw","smart_241_normalized","smart_241_raw","smart_242_normalized","smart_242_raw","smart_250_normalized","smart_250_raw","smart_251_normalized","smart_251_raw","smart_252_normalized","smart_252_raw","smart_254_normalized","smart_254_raw","smart_255_normalized","smart_255_raw"
"2016-01-01","Z3029ACM","ST4000DM000",1.97665142785814e-311,0,112,44888016,NA,NA,97,0,100,3,100,0,87,2.46299688296007e-315,NA,NA,91,8456,100,0,NA,NA,100,3,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,99,2677,27,27,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.17287844477517e-320,100,8.44534522006855e-314,100,6.12601395582e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WMC4N1044953","WDC WD30EFRX",1.48248990956645e-311,0,200,1,NA,NA,179,6016,100,29,200,0,100,0,NA,NA,77,17149,100,0,100,0,100,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,5,132,206830,117,33,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","W300JTG2","ST4000DM000",1.97665142785814e-311,0,114,60953136,NA,NA,92,0,100,18,100,0,86,2.17443398879445e-315,NA,NA,78,19723,100,0,NA,NA,100,17,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,99,1,76,24,100,0,100,11,86,29285,24,24,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.30237491680169e-309,100,1.21472325817788e-313,100,5.97555517123443e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3029ACH","ST4000DM000",1.97665142785814e-311,0,119,205591808,NA,NA,95,0,100,5,100,0,84,1.62852347053438e-315,NA,NA,92,7880,100,0,NA,NA,100,5,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,79,42733,19,19,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.82011557364452e-320,100,1.43843093148748e-313,100,1.11723334990082e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z302FD08","ST4000DM000",1.97665142785814e-311,0,117,150182320,NA,NA,99,0,100,1,100,0,84,1.2526921753931e-315,NA,NA,93,6200,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,91,19789,19,19,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.0029309954231e-320,100,1.24555147287431e-313,100,3.70246367644037e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3025R5F","ST4000DM000",1.97665142785814e-311,0,120,243595688,NA,NA,93,0,100,7,100,0,87,2.38217281241397e-315,NA,NA,90,9293,100,0,NA,NA,100,7,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,79,42088,27,27,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.51378374040563e-320,100,7.88153691193309e-314,100,7.87073915877428e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3029ACD","ST4000DM000",1.97665142785814e-311,0,117,136201304,NA,NA,94,0,100,6,100,0,86,2.20963876978659e-315,NA,NA,91,8071,100,0,NA,NA,100,6,NA,NA,NA,NA,NA,NA,97,3,100,0,100,0,100,0,100,0,77,23,100,0,100,0,88,25033,23,23,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.94264385381315e-320,100,7.69270217874477e-314,100,7.80964176495612e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGSMBSH","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,134,100,100,409,100,9,100,0,100,0,113,42,99,12129,100,0,NA,NA,100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,173,100,173,193,31,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGP69RH","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,134,103,100,433,100,7,100,0,100,0,115,41,99,13665,100,0,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,72,100,72,171,35,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3040Q3K","ST4000DM000",1.97665142785814e-311,0,114,63906224,NA,NA,94,0,100,6,100,0,65,1.81173674703727e-317,NA,NA,100,841,100,0,NA,NA,100,5,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,91,18708,25,25,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.43574363399735e-321,100,5.12724857081676e-315,100,1.32011154833497e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK11A8B9J7T2VF","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,0,100,0,121,622,100,15,100,0,100,0,100,0,94,42936,100,0,NA,NA,100,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,1129,100,1129,166,36,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3029ACY","ST4000DM000",1.97665142785814e-311,0,117,160921040,NA,NA,96,0,100,4,100,0,87,2.5045008181324e-315,NA,NA,91,8529,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,96,8232,32,32,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.19412326754634e-320,100,8.0544942457966e-314,100,7.1147132889058e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1311LAG28RPH","Hitachi HDS5C4040ALE630",1.97665142785814e-311,0,100,0,134,102,125,567,100,15,100,0,100,0,111,43,97,23206,100,0,NA,NA,100,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,26,100,26,214,28,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3025R5Z","ST4000DM000",1.97665142785814e-311,0,114,77005256,NA,NA,92,0,100,8,100,0,87,2.337683954939e-315,NA,NA,90,9293,100,0,NA,NA,100,8,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,79,42342,30,30,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.51279560911395e-320,100,7.88035755302725e-314,100,8.0781975227691e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3029ACP","ST4000DM000",1.97665142785814e-311,0,117,151334072,NA,NA,96,0,100,4,100,0,86,2.15368313285599e-315,NA,NA,91,8196,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,99,1,100,9.88131291682493e-324,100,0,77,23,100,0,100,0,99,2049,23,23,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.03898665475219e-320,100,7.91022866167949e-314,100,6.37329500512733e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL2331LAGUKYEJ","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,134,100,100,0,100,3,100,0,100,0,113,42,99,10975,100,0,NA,NA,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,38,100,38,253,23,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGSPT5H","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,133,104,100,0,100,4,100,0,100,0,113,42,99,11815,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,86,100,86,253,23,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3025BX1","ST4000DM000",1.97665142785814e-311,0,105,8929480,NA,NA,92,0,100,8,100,0,86,2.2249220087301e-315,NA,NA,91,8359,100,0,NA,NA,100,8,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,84,16,100,0,100,0,99,2563,16,16,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.12544814277441e-320,100,8.30943929930672e-314,100,7.91272410603224e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL2331LAGSTT8J","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,132,108,100,0,100,4,100,0,100,0,113,42,99,12153,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,103,100,103,222,27,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3015K10","ST4000DM000",1.97665142785814e-311,0,117,148893880,NA,NA,91,0,100,9,100,0,81,8.25015741037546e-316,NA,NA,83,15110,100,0,NA,NA,100,9,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,99,2584,23,23,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,7.45495653009857e-320,100,1.15832040073208e-313,100,6.30937327412587e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK11A8B9J3LJNF","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,0,134,96,100,476,100,7,100,0,100,0,123,34,97,22490,100,0,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,17,100,17,230,26,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3016NC4","ST4000DM000",1.97665142785814e-311,0,104,6769256,NA,NA,91,0,100,9,100,0,84,1.16295428115917e-315,NA,NA,82,15851,100,0,NA,NA,100,9,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,89,11,76,24,100,0,100,1,96,9868,24,24,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.64323560727411e-310,100,1.04795044232019e-313,100,9.89877627705064e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK11A8B9J71BHF","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,0,100,0,115,627,100,15,100,0,100,0,100,0,95,41506,100,0,NA,NA,100,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,1165,100,1165,206,29,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3021F0W","ST4000DM000",1.97665142785814e-311,0,113,56218512,NA,NA,97,0,100,3,100,0,87,2.87369685117528e-315,NA,NA,89,10426,100,0,NA,NA,100,3,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,98,2,78,22,100,0,100,0,98,5605,22,22,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.13284799464471e-320,100,8.57028304307591e-314,100,6.71261028649293e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1311LAG21BKA","Hitachi HDS5C4040ALE630",1.97665142785814e-311,0,100,0,135,99,125,558,100,19,100,0,100,0,111,43,97,25484,100,0,NA,NA,100,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,22,100,22,253,21,NA,NA,100,0,100,0,100,0,200,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK1101B9J2W51F","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,0,100,0,137,626,100,14,100,0,100,0,100,0,94,42235,100,0,NA,NA,100,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,99,1360,99,1360,166,36,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK1101B9GE8H5F","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,65536,100,0,114,630,100,50,100,0,100,0,100,0,94,45746,100,0,NA,NA,100,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,99,1225,99,1225,240,25,NA,NA,100,0,100,0,100,0,200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z4D09PR2","ST6000DX000",2.96497446444152e-311,0,113,54409816,NA,NA,97,0,100,2,100,0,84,4.48553806573263e-314,NA,NA,93,6632,100,0,NA,NA,100,2,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,75,25,99,3562,100,0,98,4106,25,25,66,54409816,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.30987006805344e-310,100,1.54996125069655e-313,100,8.22165952210718e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z4D09G3D","ST6000DX000",2.96497446444152e-311,0,115,91838536,NA,NA,92,0,100,5,100,0,77,2.14892283614853e-313,NA,NA,93,6414,100,0,NA,NA,100,5,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,83,17,99,2772,100,0,99,3639,17,17,73,91838536,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9.75184385727547e-310,100,9.81709256064014e-314,100,3.66156980147232e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","MJ0351YNGA392A","Hitachi HDS5C3030ALA630",1.48248990956645e-311,0,100,0,136,103,130,514,100,21,100,0,100,0,122,37,97,26636,100,0,NA,NA,100,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,282,100,282,193,31,NA,NA,100,0,100,0,100,0,200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WXK1H643S24S","WDC WD60EFRX",2.96497446444152e-311,0,200,0,NA,NA,210,8500,100,7,200,0,100,0,NA,NA,88,9379,100,0,100,0,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,0,200,541,122,30,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WCC1T1243425","WDC WD30EFRX",1.48248990956645e-311,0,200,0,NA,NA,153,7316,100,52,200,0,200,0,NA,NA,74,19471,100,0,100,0,100,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,5,200,46,130,20,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WCC4N6XD5J9H","WDC WD30EFRX",1.48248990956645e-311,0,200,0,NA,NA,203,4833,100,6,200,0,100,0,NA,NA,95,3939,100,0,100,0,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,1,200,135,126,24,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S300Z6RW","ST4000DM000",1.97665142785814e-311,0,119,204464384,NA,NA,99,0,100,1,100,0,82,9.1131023487147e-316,NA,NA,95,5053,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,81,39431,27,27,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.36064565582948e-320,100,1.07042323679592e-313,100,1.33044754838346e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","MJ0351YNGA39VA","Hitachi HDS5C3030ALA630",1.48248990956645e-311,0,100,0,137,99,134,520,100,29,100,0,100,0,122,37,97,25961,100,0,NA,NA,100,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,309,100,309,181,33,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300WKNW","ST4000DM000",1.97665142785814e-311,0,114,75902288,NA,NA,91,0,100,11,100,0,86,2.11815671018775e-315,NA,NA,80,17941,100,0,NA,NA,100,11,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,83,17,79,21,100,0,100,4,96,8646,21,21,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,7.05224081257846e-310,100,1.23968628728175e-313,100,6.54487951049976e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL2331LAGSUH8J","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,134,100,100,0,100,4,100,0,100,0,115,41,99,12273,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,140,100,140,193,31,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300WKNN","ST4000DM000",1.97665142785814e-311,0,118,200316680,NA,NA,92,0,100,9,100,0,86,2.29560130585373e-315,NA,NA,79,18839,100,0,NA,NA,100,9,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,92,8,76,24,100,0,100,3,91,18079,24,24,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.64462438819156e-310,100,1.29307708260848e-313,100,5.8861414196863e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","MJ1313YNG184UC","Hitachi HDS5C3030ALA630",1.48248990956645e-311,0,100,0,134,112,126,561,100,16,100,0,100,0,135,31,95,36087,100,0,NA,NA,100,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,17,100,17,222,27,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK1101B9JPJV2F","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,1,100,0,125,574,100,18,100,0,100,0,100,0,94,42122,100,0,NA,NA,100,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,1138,100,1138,214,28,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL2331LAGSUSRJ","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,133,104,100,0,100,4,100,0,100,0,113,42,99,12276,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,130,100,130,193,31,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WCC4N0380893","WDC WD30EFRX",1.48248990956645e-311,0,200,0,NA,NA,174,6300,100,16,200,0,100,0,NA,NA,80,15076,100,0,100,0,100,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,5,168,98784,122,28,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z302DZ4Z","ST4000DM000",1.97665142785814e-311,0,114,71719024,NA,NA,96,0,100,4,100,0,84,1.27562520565414e-315,NA,NA,93,6200,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,83,17,100,0,100,0,91,19768,17,17,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.00441319236062e-320,100,1.24524840707836e-313,100,3.73444291577311e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGTDM3H","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,132,108,100,0,100,4,100,0,100,0,117,40,99,11097,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,37,100,37,214,28,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3011WW8","ST4000DM000",1.97665142785814e-311,0,120,240455896,NA,NA,93,0,100,7,100,0,84,1.41891151065375e-315,NA,NA,81,16687,100,0,NA,NA,100,7,NA,NA,NA,NA,NA,NA,99,1,100,0,100,0,100,0,95,5,64,36,100,0,100,1,96,8200,36,36,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.22718113454844e-320,100,1.0735763465542e-313,100,1.10054451569169e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
